Code,Country,Type,Year,Production,Imports,Exports,Producer price,Consumption per capita,GHG,Consumption,GDP per capita
MEX,Mexico,Sheep,2003,81366,76611,7,37430,1.349,3.22,157969,11482.44959
MEX,Mexico,Sheep,2004,84347,58987,28,39300,1.207,3.24,143306,12085.76156
MEX,Mexico,Sheep,2005,86990,40032,34,40740,1.054,3.268,126989,12657.63767
MEX,Mexico,Sheep,2006,87542,35944,43,42170,1.01,3.287,123442,13808.17737
MEX,Mexico,Sheep,2007,88323,37841,18,42770,1.017,3.323,126145,14290.06711
MEX,Mexico,Sheep,2008,92368,34471,16,43470,1.007,3.39,126823,14924.82161
MEX,Mexico,Sheep,2009,95484,23668,82,44890,0.932,3.448,119070,14558.24494
MEX,Mexico,Sheep,2010,97677,17745,81,46000,0.89,3.466,115341,15260.62082
MEX,Mexico,Sheep,2011,99976,13789,72,47360,0.865,3.49,113693,16520.25922
MEX,Mexico,Sheep,2012,99185,8276,74,49650,0.806,3.47,107386,17162.92737
MEX,Mexico,Sheep,2013,97082,17027,50,52090,0.845,3.471,114058,17373.89746
MEX,Mexico,Sheep,2014,97607,17239,74,55880,0.839,3.491,114772,18056.78981
MEX,Mexico,Sheep,2015,97798,17666,97,61670,0.833,3.524,115367,18301.50047
MEX,Mexico,Sheep,2016,99324,13065,69,64130,0.801,3.546,112320,19323.66587
MEX,Mexico,Sheep,2017,100822,13464,95,69110,0.805,3.561,114191,19721.26098
MEX,Mexico,Sheep,2018,102372,13747,353,72810,0.807,3.524,115766,20257.82609
MEX,Mexico,Sheep,2019,103858,12635,818,74470.76,0.798,3.561,115675,20447.88507
MEX,Mexico,Sheep,2020,105810,10165,1142,82191.825,0.784,3.622,114833,18833.08242
MEX,Mexico,Sheep,2021,106292,10185,1142,78236.282,0.779,3.639,115335,
MEX,Mexico,Sheep,2022,106807,10175,1142,80405.52,0.775,3.656,115840,
MEX,Mexico,Sheep,2023,107028,10438,1142,83085.97,0.771,3.664,116324,
MEX,Mexico,Sheep,2024,107243,10491,1142,85551.948,0.765,3.671,116592,
MEX,Mexico,Sheep,2025,107638,10485,1142,87624.214,0.761,3.684,116981,
MEX,Mexico,Sheep,2026,108118,10450,1142,89286.861,0.757,3.7,117426,
MEX,Mexico,Sheep,2027,108599,10427,1142,91530.987,0.754,3.717,117884,
MEX,Mexico,Sheep,2028,109064,10398,1142,93273.219,0.751,3.733,118320,
MEX,Mexico,Sheep,2029,109521,10345,1142,94958.166,0.747,3.748,118724,
MEX,Mexico,Sheep,2030,109972,10298,1142,96546.954,0.744,3.763,119128,
NOR,Norway,Sheep,1990,24812,267,1771,25370,4.829,0.645,23308,18416.46117
NOR,Norway,Sheep,1991,24172,303,11,25970,5.042,0.669,24464,19533.269
NOR,Norway,Sheep,1992,24784,241,11,26940,5.128,0.688,25014,20573.4346
NOR,Norway,Sheep,1993,25617,287,457,26370,5.188,0.675,25447,21531.58258
NOR,Norway,Sheep,1994,26673,497,18,25410,5.503,0.715,27152,22971.94738
NOR,Norway,Sheep,1995,26862,660,36,22850,5.539,0.733,27486,24301.75817
NOR,Norway,Sheep,1996,27496,256,18,24870,5.555,0.742,27734,26759.73341
NOR,Norway,Sheep,1997,26151,106,1131,24330,5.002,0.71,25126,28598.68799
NOR,Norway,Sheep,1998,23632,227,154,25720,4.69,0.678,23705,28185.25027
NOR,Norway,Sheep,1999,22946,471,500,28310,4.508,0.675,22917,30555.04906
NOR,Norway,Sheep,2000,23499,873,0,31080,4.767,0.682,24372,36952.55415
NOR,Norway,Sheep,2001,24482,791,200,29690,4.878,0.71,25073,37780.64417
NOR,Norway,Sheep,2002,25145,918,600,28850,4.929,0.712,25463,37980.35398
NOR,Norway,Sheep,2003,24534,852,600,29220,4.773,0.717,24786,38553.93245
NOR,Norway,Sheep,2004,26233,821,600,29150,5.063,0.713,26454,42514.68599
NOR,Norway,Sheep,2005,26096,712,500,28450,4.998,0.701,26308,47797.52995
NOR,Norway,Sheep,2006,25278,543,100,30100,4.844,0.683,25721,54088.03684
NOR,Norway,Sheep,2007,23544,2793,100,33310,4.892,0.657,26237,55862.65642
NOR,Norway,Sheep,2008,24246,2568,100,37640,4.927,0.651,26714,61716.59971
NOR,Norway,Sheep,2009,24048,1263,0,38039.063,4.615,0.662,25311,55404.97455
NOR,Norway,Sheep,2010,24554,1267,0,38078.984,4.651,0.667,25821,57963.87594
NOR,Norway,Sheep,2011,23498,1545,0,39539.662,4.454,0.665,25043,62076.74066
NOR,Norway,Sheep,2012,22893,2698,0,42212.173,4.492,0.645,25591,65354.77925
NOR,Norway,Sheep,2013,23669,3222,100,46212.378,4.642,0.657,26791,66961.2531
NOR,Norway,Sheep,2014,24267,2369,100,48478.957,4.541,0.661,26536,65892.68928
NOR,Norway,Sheep,2015,25674,1609,0,50745.536,4.617,0.688,27283,60368.92087
NOR,Norway,Sheep,2016,26104,884,100,53012.116,4.506,0.715,26888,58939.91261
NOR,Norway,Sheep,2017,27555,800,100,55278.695,4.695,0.698,28255,64050.75617
NOR,Norway,Sheep,2018,27309,719,92,57545.274,4.606,0.694,27936,69710.48451
NOR,Norway,Sheep,2019,27064,494,92,59811.854,4.493,0.715,27466,68345.06942
NOR,Norway,Sheep,2020,27562,420,1022,63514.463,4.376,0.728,26960,63197.98147
NOR,Norway,Sheep,2021,27004,415,1022,61107.412,4.25,0.711,26398,
NOR,Norway,Sheep,2022,27017,396,1022,62532.666,4.214,0.708,26391,
NOR,Norway,Sheep,2023,27005,453,1022,64579.49,4.186,0.705,26435,
NOR,Norway,Sheep,2024,26968,488,1022,66832.12,4.15,0.701,26434,
NOR,Norway,Sheep,2025,26952,493,1022,68521.017,4.115,0.698,26424,
NOR,Norway,Sheep,2026,26956,479,1022,69702.163,4.08,0.695,26413,
NOR,Norway,Sheep,2027,26968,465,1022,71302.112,4.047,0.693,26411,
NOR,Norway,Sheep,2028,26979,453,1022,72539.077,4.016,0.691,26410,
NOR,Norway,Sheep,2029,26988,441,1022,73808.88,3.985,0.688,26407,
NOR,Norway,Sheep,2030,26996,432,1022,75033.368,3.955,0.685,26406,
NZL,New Zealand,Sheep,1990,553400,2198,449534,1826.632,27.826,18.245,107451,14859.2764
NZL,New Zealand,Sheep,1991,551245,9563,448197,1543.192,29.771,17.342,116585,14564.5479
NZL,New Zealand,Sheep,1992,621730,3800,506428,1578.227,29.918,16.472,119101,14916.92074
NZL,New Zealand,Sheep,1993,520398,12312,445824,2231.314,21.451,15.722,86886,15960.88769
NZL,New Zealand,Sheep,1994,542999,11512,395733,2296.996,38.563,15.447,158777,17093.6204
NZL,New Zealand,Sheep,1995,542648,9476,426726,1884.976,30.028,15.238,125398,17908.77925
NZL,New Zealand,Sheep,1996,521058,7145,464049,1966.33,15.187,14.789,64154,18463.78141
NZL,New Zealand,Sheep,1997,542176,3545,434186,2459.873,26.157,14.376,111535,19136.91376
NZL,New Zealand,Sheep,1998,550329,2948,439824,2251.693,26.385,13.858,113453,19340.89433
NZL,New Zealand,Sheep,1999,497709,4903,403990,2267.397,22.73,14.246,98622,20579.36592
NZL,New Zealand,Sheep,2000,538271,6158,432677,2561.565,23.956,13.182,105051,21514.47755
NZL,New Zealand,Sheep,2001,570841,7096,457765,3267.429,27.061,12.477,120171,22496.75393
NZL,New Zealand,Sheep,2002,518324,5910,431426,3814.446,20.607,12.339,92807,23306.27954
NZL,New Zealand,Sheep,2003,547491,5807,442073,3439.606,22.399,12.339,102373,23961.41877
NZL,New Zealand,Sheep,2004,517103,2319,455752,3352.231,20.494,12.242,95027,25080.03995
NZL,New Zealand,Sheep,2005,532847,5926,439884,3511.485,20.189,12.432,94876,25677.41908
NZL,New Zealand,Sheep,2006,542760,5417,455994,3018.465,19.05,12.492,90616,27744.73589
NZL,New Zealand,Sheep,2007,578702,7069,496517,2880.504,17.335,11.983,83385,29355.66482
NZL,New Zealand,Sheep,2008,597459,6434,517869,2911.855,13.529,10.62,65774,29827.14255
NZL,New Zealand,Sheep,2009,511432,7823,477645,4345.149,8.47,10.087,41610,30700.55857
NZL,New Zealand,Sheep,2010,474142,3869,447660,4182.845,6.112,10.146,30351,31239.19131
NZL,New Zealand,Sheep,2011,452609,2940,401222,5507.216,5.551,9.699,27874,32701.3786
NZL,New Zealand,Sheep,2012,456359,2968,370281,5854.575,5.55,9.74,28182,32988.60976
NZL,New Zealand,Sheep,2013,480626,4000,469989,4262.683,6.144,9.59,31550,36242.62123
NZL,New Zealand,Sheep,2014,487144,4000,466809,4918.299,6.271,9.288,32550,37293.35679
NZL,New Zealand,Sheep,2015,488088,6000,444303,4743.896,5.867,9.071,30767,37479.68298
NZL,New Zealand,Sheep,2016,480609,4000,476394,4527.369,5.518,8.602,29215,39955.80303
NZL,New Zealand,Sheep,2017,450881,3122,429934,5007.583,5.293,8.581,28282,42285.3199
NZL,New Zealand,Sheep,2018,470818,3318,444900,6457.512,4.247,8.505,22893,43930.88142
NZL,New Zealand,Sheep,2019,449044,2878,448214,6913.858,3.603,8.357,19583,45073.20308
NZL,New Zealand,Sheep,2020,459154,3615,421739,7012.314,3.662,8.529,20066,44251.79422
NZL,New Zealand,Sheep,2021,444609,3615,424339,6549.245,3.635,8.242,20075,
NZL,New Zealand,Sheep,2022,439666,3615,433625,6734.402,3.728,8.135,20751,
NZL,New Zealand,Sheep,2023,450013,3615,435597,6729.448,3.654,8.31,20491,
NZL,New Zealand,Sheep,2024,447788,3615,433860,6805.362,3.541,8.252,20003,
NZL,New Zealand,Sheep,2025,445597,3615,432132,6852.126,3.435,8.196,19540,
NZL,New Zealand,Sheep,2026,443588,3615,430517,6872.46,3.342,8.143,19146,
NZL,New Zealand,Sheep,2027,441776,3615,428993,6930.848,3.27,8.094,18857,
NZL,New Zealand,Sheep,2028,440025,3615,427524,6949.843,3.2,8.046,18575,
NZL,New Zealand,Sheep,2029,438356,3615,426142,6969.801,3.13,7.999,18289,
NZL,New Zealand,Sheep,2030,436743,3615,424806,6978.651,3.064,7.954,18012,
CHE,Switzerland,Sheep,1990,5050,8064,15,14834.674,1.733,0.128,13099,28416.82325
CHE,Switzerland,Sheep,1991,5650,7293,2,13992.974,1.695,0.132,12942,28747.22261
CHE,Switzerland,Sheep,1992,6106,7499,21,13693.243,1.76,0.132,13583,29067.24293
CHE,Switzerland,Sheep,1993,5981,7456,11,13709.824,1.72,0.134,13426,29449.01808
CHE,Switzerland,Sheep,1994,5717,7669,13,12660.863,1.696,0.138,13373,30217.92993
CHE,Switzerland,Sheep,1995,5740,7571,24,12824.399,1.672,0.137,13287,30793.44594
CHE,Switzerland,Sheep,1996,6233,8070,15,10898.561,1.787,0.133,14289,31465.23156
CHE,Switzerland,Sheep,1997,6790,8390,57,11242.804,1.883,0.133,15123,32759.63422
CHE,Switzerland,Sheep,1998,6582,7886,16,10819.672,1.793,0.134,14451,33903.7546
CHE,Switzerland,Sheep,1999,6824,7165,25,10547.619,1.727,0.135,13965,34818.07604
CHE,Switzerland,Sheep,2000,6080,9571,18,10927.273,1.926,0.134,15633,36788.69429
CHE,Switzerland,Sheep,2001,6484,7802,17,10338.983,1.749,0.134,14269,37913.09105
CHE,Switzerland,Sheep,2002,6419,8055,18,9728.814,1.762,0.138,14456,38814.37174
CHE,Switzerland,Sheep,2003,6654,8099,17,8387.097,1.784,0.143,14736,38800.86511
CHE,Switzerland,Sheep,2004,7080,7757,15,7968.75,1.781,0.142,14823,40302.98604
CHE,Switzerland,Sheep,2005,6750,7554,14,7560.606,1.702,0.145,14290,41749.21645
CHE,Switzerland,Sheep,2006,6298,7726,17,7396.552,1.653,0.147,14007,46440.73998
CHE,Switzerland,Sheep,2007,5947,7597,37,8333.333,1.577,0.145,13506,51145.94117
CHE,Switzerland,Sheep,2008,5928,7461,32,8259.259,1.542,0.147,13358,54096.80786
CHE,Switzerland,Sheep,2009,5875,7167,41,7962.963,1.483,0.142,13000,53393.30336
CHE,Switzerland,Sheep,2010,5956,7393,17,7509.091,1.503,0.143,13332,54900.31435
CHE,Switzerland,Sheep,2011,5858,7654,16,7518.519,1.502,0.14,13496,57987.50203
CHE,Switzerland,Sheep,2012,5540,7576,47,7520,1.436,0.138,13069,59933.59868
CHE,Switzerland,Sheep,2013,5314,7488,56,7895.833,1.383,0.136,12745,62225.08727
CHE,Switzerland,Sheep,2014,5417,8041,36,8612.245,1.439,0.134,13421,64103.01045
CHE,Switzerland,Sheep,2015,5300,8631,5,8979.167,1.477,0.115,13927,66020.20434
CHE,Switzerland,Sheep,2016,5512,8472,2,8941.177,1.468,0.113,13982,68105.15498
CHE,Switzerland,Sheep,2017,5503,8077,3,9039.216,1.413,0.115,13576,69103.57026
CHE,Switzerland,Sheep,2018,6080,7348,21,8571.429,1.384,0.116,13407,71705.60997
CHE,Switzerland,Sheep,2019,6168,6635,5,8207.418,1.311,0.116,12798,73114.46836
CHE,Switzerland,Sheep,2020,6168,6635,5,8099.025,1.301,0.11,12798,71352.3526
CHE,Switzerland,Sheep,2021,6151,6636,5,7668.05,1.291,0.116,12782,
CHE,Switzerland,Sheep,2022,6137,6636,5,7892.218,1.281,0.116,12768,
CHE,Switzerland,Sheep,2023,6117,6643,5,7957.16,1.271,0.116,12755,
CHE,Switzerland,Sheep,2024,6094,6643,5,7899.972,1.261,0.116,12731,
CHE,Switzerland,Sheep,2025,6069,6641,5,7840.066,1.251,0.116,12705,
CHE,Switzerland,Sheep,2026,6048,6641,5,7791.63,1.242,0.116,12684,
CHE,Switzerland,Sheep,2027,6031,6642,5,7800.792,1.233,0.116,12667,
CHE,Switzerland,Sheep,2028,6014,6641,5,7746.489,1.225,0.116,12650,
CHE,Switzerland,Sheep,2029,5998,6640,5,7676.862,1.216,0.116,12633,
CHE,Switzerland,Sheep,2030,5980,6638,5,7587.334,1.208,0.116,12613,
USA,United States,Sheep,1990,175160,18489,13096,2193.043,0.63,2.861,180365,23888.60001
USA,United States,Sheep,1991,180886,18631,20493,2101,0.622,2.808,179985,24342.2589
USA,United States,Sheep,1992,173987,22620,19690,2366,0.603,2.749,176206,25418.99078
USA,United States,Sheep,1993,169501,23965,20424,2643,0.586,2.608,172812,26387.29373
USA,United States,Sheep,1994,155087,22410,19259,2613,0.527,2.525,157085,27694.85342
USA,United States,Sheep,1995,134534,28822,7959,3251,0.521,2.317,156897,28690.8757
USA,United States,Sheep,1996,127963,32864,8975,3680,0.496,2.206,151265,29967.71272
USA,United States,Sheep,1997,124334,37664,9026,4200,0.488,2.068,150776,31459.13898
USA,United States,Sheep,1998,120252,50949,9013,3151,0.522,1.985,163105,32853.67695
USA,United States,Sheep,1999,118891,50951,8787,3151,0.513,1.977,162406,34513.5615
USA,United States,Sheep,2000,112541,58760,8624,3462,0.502,1.943,160538,36334.90878
USA,United States,Sheep,2001,109366,66100,9354,2997,0.516,1.943,166772,37133.24281
USA,United States,Sheep,2002,107597,72544,9621,3160,0.529,1.886,172788,38023.16111
USA,United States,Sheep,2003,98479,76086,9392,4322,0.506,1.817,166535,39496.48588
USA,United States,Sheep,2004,96892,82033,10198,4662,0.509,1.767,168999,41712.80107
USA,United States,Sheep,2005,93218,81745,10603,4713,0.481,1.803,161366,44114.74778
USA,United States,Sheep,2006,92401,86349,14660,3727,0.477,1.843,161473,46298.73144
USA,United States,Sheep,2007,92038,91919,10675,4095,0.511,1.851,174677,47975.9677
USA,United States,Sheep,2008,88047,83139,11952,4142,0.451,1.823,155466,48382.55845
USA,United States,Sheep,2009,86777,77640,13766,4344,0.441,1.77,153591,47099.98047
USA,United States,Sheep,2010,82669,75116,13713,5632,0.409,1.736,143761,48466.6576
USA,United States,Sheep,2011,75956,73505,14954,7743,0.378,1.698,133758,49882.55813
USA,United States,Sheep,2012,79426,69710,11245,5443,0.381,1.629,135839,51602.93105
USA,United States,Sheep,2013,79426,78529,9704,5357,0.408,1.615,146832,53106.53677
USA,United States,Sheep,2014,79449,88393,9474,7647,0.437,1.586,158367,55049.98833
USA,United States,Sheep,2015,76908,96943,8449,6943,0.454,1.6,165402,56863.3715
USA,United States,Sheep,2016,76727,97940,8879,6990.369,0.452,1.598,165788,58021.4005
USA,United States,Sheep,2017,72771,114177,9678,7451.198,0.48,1.594,177269,60109.65573
USA,United States,Sheep,2018,75039,114595,9639,6902.34,0.484,1.595,179996,63064.41841
USA,United States,Sheep,2019,76400,101500,9639,6897.177,0.45,1.577,168261,65279.52903
USA,United States,Sheep,2020,75719,97655,9639,6784.477,0.435,1.562,163735,63543.57779
USA,United States,Sheep,2021,78660,93327,9638,6597.561,0.429,1.623,162349,
USA,United States,Sheep,2022,78596,94007,9640,6782.564,0.428,1.621,162963,
USA,United States,Sheep,2023,78524,94657,9626,6877.143,0.428,1.619,163555,
USA,United States,Sheep,2024,78302,94685,9622,7012.209,0.425,1.614,163365,
USA,United States,Sheep,2025,78131,94822,9621,7130.113,0.422,1.61,163333,
USA,United States,Sheep,2026,78003,94474,9622,7220.129,0.419,1.607,162855,
USA,United States,Sheep,2027,77900,94350,9623,7352.21,0.416,1.605,162627,
USA,United States,Sheep,2028,77807,94295,9624,7444.009,0.413,1.603,162478,
USA,United States,Sheep,2029,77730,94072,9626,7537.193,0.41,1.601,162177,
USA,United States,Sheep,2030,77681,93912,9628,7619.5,0.408,1.6,161966,
RUS,Russian Federation,Sheep,1990,395000,0,0,0,0,0,0,8027.845591
RUS,Russian Federation,Sheep,1991,347400,0,0,0,0,0,0,7857.906215
RUS,Russian Federation,Sheep,1992,329400,21900,2933,27,2.068,16.019,348367,6862.462729
RUS,Russian Federation,Sheep,1993,359200,16269,3560,357.6,2.206,14.873,371909,6419.51646
RUS,Russian Federation,Sheep,1994,315500,3600,1776,787.2,1.882,12.634,317324,5734.413877
RUS,Russian Federation,Sheep,1995,261300,34600,4436,2794,1.73,9.965,291464,5613.280647
RUS,Russian Federation,Sheep,1996,229700,16666,7708,4414,1.419,8.061,238658,5517.85889
RUS,Russian Federation,Sheep,1997,199300,19055,1352,5734,1.293,6.535,217003,5699.947617
RUS,Russian Federation,Sheep,1998,178200,13483,407,7500,1.142,5.372,191276,5465.056362
RUS,Russian Federation,Sheep,1999,143600,2784,177,17697.959,0.876,4.437,146207,5914.326062
RUS,Russian Federation,Sheep,2000,140300,4475,683,24508.163,0.854,4.208,142092,6825.391511
RUS,Russian Federation,Sheep,2001,134200,3436,2039,34122.449,0.818,4.258,135597,7361.363679
RUS,Russian Federation,Sheep,2002,136100,4581,538,40526.531,0.845,4.432,139443,8037.474535
RUS,Russian Federation,Sheep,2003,134400,3152,2109,51634.694,0.829,4.663,136143,9254.537201
RUS,Russian Federation,Sheep,2004,144800,3898,2581,44369.388,0.89,4.923,145717,10226.76615
RUS,Russian Federation,Sheep,2005,154100,6816,42,59589.796,0.987,5.167,161075,11822.34693
RUS,Russian Federation,Sheep,2006,156300,14008,640,61951.02,1.042,5.322,169768,14912.23393
RUS,Russian Federation,Sheep,2007,167456,11753,167,68667.347,1.1,5.793,179142,16648.24164
RUS,Russian Federation,Sheep,2008,173785,32450,178,76675.51,1.261,6.176,205258,20163.60942
RUS,Russian Federation,Sheep,2009,182802,9455,1100,85802.041,1.172,6.257,190957,19389.94118
RUS,Russian Federation,Sheep,2010,184395,9104,122,92191.837,1.186,6.322,193377,20490.12672
RUS,Russian Federation,Sheep,2011,188339,9585,100,103881.633,1.23,6.277,200824,22798.67443
RUS,Russian Federation,Sheep,2012,189975,9377,77,128371.429,1.218,6.58,199274,24303.47341
RUS,Russian Federation,Sheep,2013,189632,10102,261,151604.082,1.216,6.966,199474,26073.87453
RUS,Russian Federation,Sheep,2014,202916,9799,4075,144853.061,1.269,7.013,208641,25761.64802
RUS,Russian Federation,Sheep,2015,203801,3854,1557,162622.449,1.251,7.114,206097,24085.32418
RUS,Russian Federation,Sheep,2016,213210,3317,711,175138.776,1.307,7.088,215817,24128.08641
RUS,Russian Federation,Sheep,2017,219492,3246,4956,182440.816,1.317,7.127,217782,25926.44385
RUS,Russian Federation,Sheep,2018,223820,3919,20190,183200,1.253,7.031,207549,28681.78446
RUS,Russian Federation,Sheep,2019,216755,3416,15514,206751.02,1.235,6.871,204657,29188.85416
RUS,Russian Federation,Sheep,2020,205828,1568,14152,212898.337,1.165,6.932,193245,28213.44784
RUS,Russian Federation,Sheep,2021,205024,1603,14152,196056.518,1.161,6.863,192475,
RUS,Russian Federation,Sheep,2022,205133,1607,14152,201649.517,1.162,6.826,192588,
RUS,Russian Federation,Sheep,2023,205168,1761,14152,209511.545,1.165,6.787,192777,
RUS,Russian Federation,Sheep,2024,204939,1804,14152,217832.664,1.166,6.739,192591,
RUS,Russian Federation,Sheep,2025,204835,1795,14152,225141.013,1.167,6.695,192478,
RUS,Russian Federation,Sheep,2026,204875,1761,14152,231402.979,1.17,6.656,192485,
RUS,Russian Federation,Sheep,2027,204938,1748,14152,239513.33,1.173,6.619,192535,
RUS,Russian Federation,Sheep,2028,204985,1731,14152,246400.161,1.176,6.581,192564,
RUS,Russian Federation,Sheep,2029,205017,1696,14152,253207.464,1.179,6.543,192561,
RUS,Russian Federation,Sheep,2030,205037,1650,14152,259541.324,1.182,6.504,192535,
EGY,Egypt,Sheep,1990,81057,2419,1345,1425.931,1.288,1.163,82131,
EGY,Egypt,Sheep,1991,75707,785,2745,2590.215,1.13,1.428,73746,
EGY,Egypt,Sheep,1992,82168,788,6760,3124.096,1.143,1.439,76196,
EGY,Egypt,Sheep,1993,85919,1130,6422,4345.424,1.185,1.405,80628,
EGY,Egypt,Sheep,1994,87368,1476,1194,5287.348,1.263,1.64,87650,
EGY,Egypt,Sheep,1995,91153,406,710,4861.018,1.283,1.538,90849,
EGY,Egypt,Sheep,1996,91065,803,1452,5294.502,1.251,1.512,90416,
EGY,Egypt,Sheep,1997,92649,1959,819,6324.915,1.272,1.505,93789,
EGY,Egypt,Sheep,1998,95435,1206,721,4637.774,1.275,1.538,95920,
EGY,Egypt,Sheep,1999,80211,1161,83,4800.882,1.06,1.556,81289,
EGY,Egypt,Sheep,2000,111875,14125,11,5103.198,1.611,1.596,125989,
EGY,Egypt,Sheep,2001,121689,7414,180,6153.41,1.617,1.65,128923,
EGY,Egypt,Sheep,2002,133852,3330,116,8912.792,1.687,1.752,137066,
EGY,Egypt,Sheep,2003,134710,5809,670,11904.062,1.69,1.769,139849,
EGY,Egypt,Sheep,2004,137049,182,105,15222.024,1.627,1.804,137126,
EGY,Egypt,Sheep,2005,137832,1125,221,16684.652,1.617,1.824,138735,
EGY,Egypt,Sheep,2006,139906,1797,43,12632.175,1.622,1.869,141660,
EGY,Egypt,Sheep,2007,146913,2628,3,13890.142,1.682,1.957,149538,
EGY,Egypt,Sheep,2008,147250,6802,45,13893.005,1.702,2.019,154007,
EGY,Egypt,Sheep,2009,144059,1364,140,17374.867,1.576,1.965,145282,
EGY,Egypt,Sheep,2010,128125,5205,35,19474.661,1.417,1.961,133295,
EGY,Egypt,Sheep,2011,126641,858,101,28844.046,1.326,1.947,127398,
EGY,Egypt,Sheep,2012,129232,2204,724,31445.465,1.331,1.97,130712,
EGY,Egypt,Sheep,2013,128075,1896,180,25642.963,1.292,1.963,129791,
EGY,Egypt,Sheep,2014,126911,3222,780,32290.26,1.259,1.958,129353,
EGY,Egypt,Sheep,2015,125187,1953,167,27559.323,1.209,1.921,126973,
EGY,Egypt,Sheep,2016,128583,1061,162,29296.238,1.206,1.984,129482,
EGY,Egypt,Sheep,2017,93588,1246,109,59250.147,0.864,1.875,94726,
EGY,Egypt,Sheep,2018,73575,1475,117,89436.829,0.67,1.942,74934,
EGY,Egypt,Sheep,2019,85348,787,173,87531.323,0.754,2.249,85962,
EGY,Egypt,Sheep,2020,86137,558,229,78345.316,0.744,2.268,86466,
EGY,Egypt,Sheep,2021,87098,608,227,87217.002,0.738,2.292,87479,
EGY,Egypt,Sheep,2022,88643,607,227,95575.136,0.738,2.33,89024,
EGY,Egypt,Sheep,2023,91413,585,228,99208.499,0.748,2.401,91771,
EGY,Egypt,Sheep,2024,93879,567,229,105556.499,0.755,2.464,94218,
EGY,Egypt,Sheep,2025,96381,560,229,112701.514,0.762,2.528,96711,
EGY,Egypt,Sheep,2026,98726,553,229,119291.744,0.768,2.587,99049,
EGY,Egypt,Sheep,2027,101001,543,230,125853.294,0.773,2.645,101314,
EGY,Egypt,Sheep,2028,103149,537,230,132332.27,0.777,2.699,103455,
EGY,Egypt,Sheep,2029,105202,531,231,138944.036,0.78,2.75,105502,
EGY,Egypt,Sheep,2030,107171,525,231,145519.78,0.783,2.799,107466,
ETH,Ethiopia,Sheep,1990,59290,0,0,2761.595,0,0,59290,415.0235904
ETH,Ethiopia,Sheep,1991,59675,0,0,2297.231,0,0,59675,384.6038275
ETH,Ethiopia,Sheep,1992,60335,0,0,2164.945,0,0,60335,346.583566
ETH,Ethiopia,Sheep,1993,60719,0,112,6044.011,1.001,3.882,60607,387.3254839
ETH,Ethiopia,Sheep,1994,60919,0,402,7887.965,0.965,3.886,60517,394.2677232
ETH,Ethiopia,Sheep,1995,60868,0,707,8914.796,0.928,3.881,60161,413.2199421
ETH,Ethiopia,Sheep,1996,61096,0,538,9896.168,0.905,4.105,60558,458.3262231
ETH,Ethiopia,Sheep,1997,61126,0,1838,11859.739,0.86,4.211,59288,466.4710795
ETH,Ethiopia,Sheep,1998,64321,0,2638,9168.89,0.868,4.831,61683,442.219479
ETH,Ethiopia,Sheep,1999,63371,0,1976,10598.208,0.84,4.405,61395,458.3055937
ETH,Ethiopia,Sheep,2000,61831,0,1433,10597.682,0.803,3.954,60398,482.8843857
ETH,Ethiopia,Sheep,2001,66511,0,377,13097.473,0.854,4.267,66134,519.2716699
ETH,Ethiopia,Sheep,2002,80453,4,1071,16525.165,0.996,5.119,79386,520.3392868
ETH,Ethiopia,Sheep,2003,88971,0,3701,17957.489,1.04,5.657,85270,503.9724698
ETH,Ethiopia,Sheep,2004,104591,1,3167,20498.394,1.202,6.668,101425,571.4036616
ETH,Ethiopia,Sheep,2005,116920,0,7469,21809.038,1.262,7.505,109451,640.6581436
ETH,Ethiopia,Sheep,2006,134246,65,6102,17635.258,1.437,8.535,128209,711.5870396
ETH,Ethiopia,Sheep,2007,149598,3,4552,20490.435,1.582,9.688,145049,792.3536127
ETH,Ethiopia,Sheep,2008,146100,7,10127,20647.088,1.443,9.707,135980,870.7152669
ETH,Ethiopia,Sheep,2009,150450,13,5949,34757.271,1.492,9.716,144514,928.6255634
ETH,Ethiopia,Sheep,2010,152299,2,9691,44233.803,1.432,9.802,142610,1028.323759
ETH,Ethiopia,Sheep,2011,153000,2,14716,72746.423,1.35,9.516,138286,1134.784509
ETH,Ethiopia,Sheep,2012,160873,3,17991,79938,1.356,10.071,142885,1213.595972
ETH,Ethiopia,Sheep,2013,161450,2,13456,64472.343,1.365,11.308,147996,1283.570449
ETH,Ethiopia,Sheep,2014,173289,19,16490,77553.319,1.407,11.894,156818,1513.703236
ETH,Ethiopia,Sheep,2015,178883,4,17418,66255.818,1.409,11.936,161469,1657.344704
ETH,Ethiopia,Sheep,2016,184824,3,16617,67927.821,1.429,12.39,168210,1878.812682
ETH,Ethiopia,Sheep,2017,189880,1,16010,83982.081,1.438,12.767,173871,2021.562908
ETH,Ethiopia,Sheep,2018,195203,5,15903,120296.624,1.445,13.191,179305,2154.020877
ETH,Ethiopia,Sheep,2019,198720,37,13239,130459.819,1.457,13.429,185518,2315.34773
ETH,Ethiopia,Sheep,2020,194868,37,11357,156546.648,1.405,13.169,183548,2422.957789
ETH,Ethiopia,Sheep,2021,200155,37,9716,194157.231,1.422,13.508,190475,
ETH,Ethiopia,Sheep,2022,209108,35,11561,228441.53,1.439,14.093,197582,
ETH,Ethiopia,Sheep,2023,220728,34,15245,246625.908,1.461,14.856,205517,
